ID,Label,Tweet
1632,1,Wish the MacBook was more affordable.
1633,1,"MacBook's build quality is unmatched, feels premium."
1634,1,Wish the MacBook was more affordable.
1635,0,"My MacBook keeps overheating, not what I expected."
1636,0,Frustrated with the lack of ports on my MacBook.
1637,0,The new MacBook Pro is incredibly fast and efficient!
1638,1,"Switching to MacBook has been a great experience, so user-friendly."
1639,1,The new MacBook Pro is incredibly fast and efficient!
1640,0,"Switching to MacBook has been a great experience, so user-friendly."
1641,1,Frustrated with the lack of ports on my MacBook.
1642,0,"Switching to MacBook has been a great experience, so user-friendly."
1643,1,Wish the MacBook was more affordable.
1644,1,"Switching to MacBook has been a great experience, so user-friendly."
1645,1,"Switching to MacBook has been a great experience, so user-friendly."
1646,0,The new MacBook Pro is incredibly fast and efficient!
1647,1,"MacBook's retina display is stunning, great for design work."
1648,1,Frustrated with the lack of ports on my MacBook.
1649,0,"MacBook's build quality is unmatched, feels premium."
1650,0,The touch bar on the MacBook Pro is a game changer.
1651,0,Wish the MacBook was more affordable.
1652,1,Wish the MacBook was more affordable.
1653,1,The touch bar on the MacBook Pro is a game changer.
1654,0,"Switching to MacBook has been a great experience, so user-friendly."
1655,1,Battery life on the latest MacBook is a bad.
1656,0,Frustrated with the lack of ports on my MacBook.
1657,0,Battery life on the latest MacBook is a bad.
1658,1,"MacBook's build quality is unmatched, feels premium."
1659,0,The new MacBook Pro is incredibly fast and efficient!
1660,1,"MacBook's retina display is stunning, great for design work."
1661,0,Frustrated with the lack of ports on my MacBook.
1662,0,"My MacBook keeps overheating, not what I expected."
1663,1,"My MacBook keeps overheating, not what I expected."
1664,1,The touch bar on the MacBook Pro is a game changer.
1665,0,The new MacBook Pro is incredibly fast and efficient!
1666,0,Battery life on the latest MacBook is a bad.
1667,0,Battery life on the latest MacBook is a bad.
1668,1,Apple's customer service for my MacBook issue was unsatisfactory.
1669,1,Frustrated with the lack of ports on my MacBook.
1670,1,Battery life on the latest MacBook is a bad.
1671,1,"My MacBook keeps overheating, not what I expected."
1672,0,The new MacBook Pro is incredibly fast and efficient!
1673,0,Apple's customer service for my MacBook issue was unsatisfactory.
1674,0,The touch bar on the MacBook Pro is a game changer.
1675,0,The touch bar on the MacBook Pro is a game changer.
1676,0,The touch bar on the MacBook Pro is a game changer.
1677,1,Frustrated with the lack of ports on my MacBook.
1678,1,Wish the MacBook was more affordable.
1679,1,"MacBook's build quality is unmatched, feels premium."
1680,1,The new MacBook Pro is incredibly fast and efficient!
1681,1,"MacBook's retina display is stunning, great for design work."
1682,1,"MacBook's retina display is stunning, great for design work."
1683,1,The new MacBook Pro is incredibly fast and efficient!
1684,0,The new MacBook Pro is incredibly fast and efficient!
1685,0,Wish the MacBook was more affordable.
1686,0,"Switching to MacBook has been a great experience, so user-friendly."
1687,0,Apple's customer service for my MacBook issue was unsatisfactory.
1688,0,Battery life on the latest MacBook is a bad.
1689,1,Apple's customer service for my MacBook issue was unsatisfactory.
1690,0,"MacBook's retina display is stunning, great for design work."
1691,0,The new MacBook Pro is incredibly fast and efficient!
1692,0,Wish the MacBook was more affordable.
1693,1,"My MacBook keeps overheating, not what I expected."
1694,0,The new MacBook Pro is incredibly fast and efficient!
1695,1,"MacBook's retina display is stunning, great for design work."
1696,0,The touch bar on the MacBook Pro is a game changer.
1697,1,The new MacBook Pro is incredibly fast and efficient!
1698,1,Wish the MacBook was more affordable.
1699,1,Frustrated with the lack of ports on my MacBook.
1700,0,The touch bar on the MacBook Pro is a game changer.
1701,0,Battery life on the latest MacBook is a bad.
1702,0,"My MacBook keeps overheating, not what I expected."
1703,1,Battery life on the latest MacBook is a bad.
1704,1,Apple's customer service for my MacBook issue was unsatisfactory.
1705,1,Wish the MacBook was more affordable.
1706,1,"My MacBook keeps overheating, not what I expected."
1707,1,The new MacBook Pro is incredibly fast and efficient!
1708,1,"MacBook's retina display is stunning, great for design work."
1709,1,Battery life on the latest MacBook is a bad.
1710,0,"MacBook's retina display is stunning, great for design work."
1711,0,Battery life on the latest MacBook is a bad.
1712,1,Wish the MacBook was more affordable.
1713,1,Apple's customer service for my MacBook issue was unsatisfactory.
1714,1,Frustrated with the lack of ports on my MacBook.
1715,0,"My MacBook keeps overheating, not what I expected."
1716,0,Frustrated with the lack of ports on my MacBook.
1717,1,Apple's customer service for my MacBook issue was unsatisfactory.
1718,0,Battery life on the latest MacBook is a bad.
1719,1,Battery life on the latest MacBook is a bad.
1720,0,Battery life on the latest MacBook is a bad.
1721,0,The new MacBook Pro is incredibly fast and efficient!
1722,1,"Switching to MacBook has been a great experience, so user-friendly."
1723,0,The touch bar on the MacBook Pro is a game changer.
1724,1,The touch bar on the MacBook Pro is a game changer.
1725,0,The touch bar on the MacBook Pro is a game changer.
1726,1,"MacBook's retina display is stunning, great for design work."
1727,0,"My MacBook keeps overheating, not what I expected."
1728,0,The new MacBook Pro is incredibly fast and efficient!
1729,1,"MacBook's build quality is unmatched, feels premium."
1730,1,Battery life on the latest MacBook is a bad.
1731,0,Wish the MacBook was more affordable.
1732,1,The new MacBook Pro is incredibly fast and efficient!
1733,0,Apple's customer service for my MacBook issue was unsatisfactory.
1734,0,Frustrated with the lack of ports on my MacBook.
1735,1,"MacBook's build quality is unmatched, feels premium."
1736,1,"MacBook's retina display is stunning, great for design work."
1737,0,"MacBook's retina display is stunning, great for design work."
1738,0,"MacBook's retina display is stunning, great for design work."
1739,1,"Switching to MacBook has been a great experience, so user-friendly."
1740,0,"My MacBook keeps overheating, not what I expected."
1741,1,The new MacBook Pro is incredibly fast and efficient!
1742,1,The new MacBook Pro is incredibly fast and efficient!
1743,0,Wish the MacBook was more affordable.
1744,1,Apple's customer service for my MacBook issue was unsatisfactory.
1745,1,"My MacBook keeps overheating, not what I expected."
1746,1,The touch bar on the MacBook Pro is a game changer.
1747,1,Apple's customer service for my MacBook issue was unsatisfactory.
1748,0,Frustrated with the lack of ports on my MacBook.
1749,0,The new MacBook Pro is incredibly fast and efficient!
1750,1,The touch bar on the MacBook Pro is a game changer.
1751,0,The new MacBook Pro is incredibly fast and efficient!
1752,0,Wish the MacBook was more affordable.
1753,0,Apple's customer service for my MacBook issue was unsatisfactory.
1754,1,The new MacBook Pro is incredibly fast and efficient!
1755,0,The new MacBook Pro is incredibly fast and efficient!
1756,0,Apple's customer service for my MacBook issue was unsatisfactory.
1757,0,Wish the MacBook was more affordable.
1758,1,Battery life on the latest MacBook is a bad.
1759,0,Apple's customer service for my MacBook issue was unsatisfactory.
1760,0,Battery life on the latest MacBook is a bad.
1761,0,Wish the MacBook was more affordable.
1762,1,The new MacBook Pro is incredibly fast and efficient!
1763,1,"Switching to MacBook has been a great experience, so user-friendly."
1764,1,Battery life on the latest MacBook is a bad.
1765,1,"MacBook's build quality is unmatched, feels premium."
1766,1,"MacBook's build quality is unmatched, feels premium."
1767,0,Wish the MacBook was more affordable.
1768,0,Wish the MacBook was more affordable.
1769,0,Wish the MacBook was more affordable.
1770,1,"MacBook's retina display is stunning, great for design work."
1771,1,Apple's customer service for my MacBook issue was unsatisfactory.
1772,1,The new MacBook Pro is incredibly fast and efficient!
1773,1,"MacBook's retina display is stunning, great for design work."
1774,1,Apple's customer service for my MacBook issue was unsatisfactory.
1775,0,Apple's customer service for my MacBook issue was unsatisfactory.
1776,0,Frustrated with the lack of ports on my MacBook.
1777,0,The new MacBook Pro is incredibly fast and efficient!
1778,0,"My MacBook keeps overheating, not what I expected."
1779,1,The new MacBook Pro is incredibly fast and efficient!
1780,1,Wish the MacBook was more affordable.
1781,0,"Switching to MacBook has been a great experience, so user-friendly."
1782,0,The new MacBook Pro is incredibly fast and efficient!
1783,1,"MacBook's build quality is unmatched, feels premium."
1784,0,"My MacBook keeps overheating, not what I expected."
1785,1,"MacBook's retina display is stunning, great for design work."
1786,1,Frustrated with the lack of ports on my MacBook.
1787,1,"Switching to MacBook has been a great experience, so user-friendly."
1788,1,"MacBook's retina display is stunning, great for design work."
1789,0,Apple's customer service for my MacBook issue was unsatisfactory.
1790,0,Wish the MacBook was more affordable.
1791,1,Apple's customer service for my MacBook issue was unsatisfactory.
1792,1,Frustrated with the lack of ports on my MacBook.
1793,1,"Switching to MacBook has been a great experience, so user-friendly."
1794,0,Apple's customer service for my MacBook issue was unsatisfactory.
1795,0,Apple's customer service for my MacBook issue was unsatisfactory.
1796,1,The touch bar on the MacBook Pro is a game changer.
1797,0,Frustrated with the lack of ports on my MacBook.
1798,1,Frustrated with the lack of ports on my MacBook.
1799,0,Frustrated with the lack of ports on my MacBook.
1800,1,"MacBook's retina display is stunning, great for design work."
1801,1,Battery life on the latest MacBook is a bad.
1802,1,The new MacBook Pro is incredibly fast and efficient!
1803,1,Frustrated with the lack of ports on my MacBook.
1804,1,Wish the MacBook was more affordable.
1805,1,Frustrated with the lack of ports on my MacBook.
1806,1,Frustrated with the lack of ports on my MacBook.
1807,0,Apple's customer service for my MacBook issue was unsatisfactory.
1808,0,The new MacBook Pro is incredibly fast and efficient!
1809,1,"MacBook's retina display is stunning, great for design work."
1810,0,Wish the MacBook was more affordable.
1811,1,Frustrated with the lack of ports on my MacBook.
1812,0,The touch bar on the MacBook Pro is a game changer.
1813,1,The touch bar on the MacBook Pro is a game changer.
1814,0,"My MacBook keeps overheating, not what I expected."
1815,1,Apple's customer service for my MacBook issue was unsatisfactory.
1816,0,Apple's customer service for my MacBook issue was unsatisfactory.
