ID,Label,Tweet
1819,0,Not satisfied with the customer service for my iPhone.
1820,0,"Love my new iPhone, it's amazing!"
1821,1,Not satisfied with the customer service for my iPhone.
1822,1,The camera on the iPhone is top-notch.
1823,1,"Love my new iPhone, it's amazing!"
1824,0,Really disappointed with my iPhone's battery life.
1825,1,"iPhone's design is sleek and elegant, a big fan!"
1826,1,"iPhone's design is sleek and elegant, a big fan!"
1827,0,"Switched to iPhone recently, best decision ever!"
1828,1,"iPhone's design is sleek and elegant, a big fan!"
1829,0,"iPhone's design is sleek and elegant, a big fan!"
1830,1,The camera on the iPhone is top-notch.
1831,0,Miss the headphone jack on the iPhone.
1832,1,"Love my new iPhone, it's amazing!"
1833,0,Experiencing a lot of glitches with my iPhone.
1834,1,Miss the headphone jack on the iPhone.
1835,1,Really disappointed with my iPhone's battery life.
1836,1,"Switched to iPhone recently, best decision ever!"
1837,0,"Switched to iPhone recently, best decision ever!"
1838,0,Not satisfied with the customer service for my iPhone.
1839,0,"Love my new iPhone, it's amazing!"
1840,0,unhappy with the latest iPhone update.
1841,0,"Switched to iPhone recently, best decision ever!"
1842,1,Experiencing a lot of glitches with my iPhone.
1843,0,unhappy with the latest iPhone update.
1844,1,"Love my new iPhone, it's amazing!"
1845,0,Not satisfied with the customer service for my iPhone.
1846,0,"Love my new iPhone, it's amazing!"
1847,0,unhappy with the latest iPhone update.
1848,1,Miss the headphone jack on the iPhone.
1849,0,unhappy with the latest iPhone update.
1850,1,unhappy with the latest iPhone update.
1851,1,Really disappointed with my iPhone's battery life.
1852,0,Experiencing a lot of glitches with my iPhone.
1853,1,Experiencing a lot of glitches with my iPhone.
1854,0,"iPhone's design is sleek and elegant, a big fan!"
1855,1,Really disappointed with my iPhone's battery life.
1856,1,Miss the headphone jack on the iPhone.
1857,1,"iPhone's design is sleek and elegant, a big fan!"
1858,1,"Love my new iPhone, it's amazing!"
1859,1,"iPhone's performance is incredible, so fast!"
1860,1,Not satisfied with the customer service for my iPhone.
1861,1,The camera on the iPhone is top-notch.
1862,0,"Switched to iPhone recently, best decision ever!"
1863,0,unhappy with the latest iPhone update.
1864,1,"iPhone's performance is incredible, so fast!"
1865,0,"Love my new iPhone, it's amazing!"
1866,0,"Switched to iPhone recently, best decision ever!"
1867,1,Miss the headphone jack on the iPhone.
1868,1,Really disappointed with my iPhone's battery life.
1869,1,Miss the headphone jack on the iPhone.
1870,0,Miss the headphone jack on the iPhone.
1871,0,"iPhone's design is sleek and elegant, a big fan!"
1872,0,"iPhone's design is sleek and elegant, a big fan!"
1873,0,Miss the headphone jack on the iPhone.
1874,0,Really disappointed with my iPhone's battery life.
1875,1,Not satisfied with the customer service for my iPhone.
1876,1,"Love my new iPhone, it's amazing!"
1877,1,Not satisfied with the customer service for my iPhone.
1878,0,Miss the headphone jack on the iPhone.
1879,0,"iPhone's performance is incredible, so fast!"
1880,0,Really disappointed with my iPhone's battery life.
1881,1,"Love my new iPhone, it's amazing!"
1882,0,Miss the headphone jack on the iPhone.
1883,0,Not satisfied with the customer service for my iPhone.
1884,1,Experiencing a lot of glitches with my iPhone.
1885,0,"iPhone's design is sleek and elegant, a big fan!"
1886,0,The camera on the iPhone is top-notch.
1887,0,unhappy with the latest iPhone update.
1888,1,"iPhone's design is sleek and elegant, a big fan!"
1889,1,Miss the headphone jack on the iPhone.
1890,1,Experiencing a lot of glitches with my iPhone.
1891,1,Experiencing a lot of glitches with my iPhone.
1892,1,"Switched to iPhone recently, best decision ever!"
1893,1,Experiencing a lot of glitches with my iPhone.
1894,0,"iPhone's performance is incredible, so fast!"
1895,1,Experiencing a lot of glitches with my iPhone.
1896,0,The camera on the iPhone is top-notch.
1897,1,Really disappointed with my iPhone's battery life.
1898,1,unhappy with the latest iPhone update.
1899,1,Really disappointed with my iPhone's battery life.
1900,1,"Switched to iPhone recently, best decision ever!"
1901,1,Really disappointed with my iPhone's battery life.
1902,0,"iPhone's performance is incredible, so fast!"
1903,1,"Love my new iPhone, it's amazing!"
1904,1,Miss the headphone jack on the iPhone.
1905,0,Miss the headphone jack on the iPhone.
1906,0,Experiencing a lot of glitches with my iPhone.
1907,1,"iPhone's performance is incredible, so fast!"
1908,1,Experiencing a lot of glitches with my iPhone.
1909,1,"iPhone's design is sleek and elegant, a big fan!"
1910,0,"iPhone's design is sleek and elegant, a big fan!"
1911,1,"iPhone's performance is incredible, so fast!"
1912,0,"iPhone's performance is incredible, so fast!"
1913,0,"iPhone's design is sleek and elegant, a big fan!"
1914,0,unhappy with the latest iPhone update.
1915,0,Not satisfied with the customer service for my iPhone.
1916,1,Experiencing a lot of glitches with my iPhone.
1917,1,Really disappointed with my iPhone's battery life.
1918,1,Really disappointed with my iPhone's battery life.
1919,0,The camera on the iPhone is top-notch.
1920,1,"iPhone's performance is incredible, so fast!"
1921,0,"Switched to iPhone recently, best decision ever!"
1922,0,Miss the headphone jack on the iPhone.
1923,1,"Love my new iPhone, it's amazing!"
1924,1,Not satisfied with the customer service for my iPhone.
1925,1,"iPhone's design is sleek and elegant, a big fan!"
1926,0,"Switched to iPhone recently, best decision ever!"
1927,1,"Switched to iPhone recently, best decision ever!"
1928,0,"Switched to iPhone recently, best decision ever!"
1929,1,"Switched to iPhone recently, best decision ever!"
1930,1,Experiencing a lot of glitches with my iPhone.
1931,1,unhappy with the latest iPhone update.
1932,1,"Switched to iPhone recently, best decision ever!"
1933,0,Miss the headphone jack on the iPhone.
1934,1,unhappy with the latest iPhone update.
1935,0,Miss the headphone jack on the iPhone.
1936,1,"Love my new iPhone, it's amazing!"
1937,1,Miss the headphone jack on the iPhone.
1938,0,"Love my new iPhone, it's amazing!"
1939,1,The camera on the iPhone is top-notch.
1940,0,unhappy with the latest iPhone update.
1941,0,"iPhone's performance is incredible, so fast!"
1942,0,unhappy with the latest iPhone update.
1943,0,Not satisfied with the customer service for my iPhone.
1944,0,unhappy with the latest iPhone update.
1945,1,"Love my new iPhone, it's amazing!"
1946,0,Really disappointed with my iPhone's battery life.
1947,0,Not satisfied with the customer service for my iPhone.
1948,0,"Switched to iPhone recently, best decision ever!"
1949,0,Experiencing a lot of glitches with my iPhone.
1950,0,"Switched to iPhone recently, best decision ever!"
1951,1,"iPhone's performance is incredible, so fast!"
1952,0,"iPhone's performance is incredible, so fast!"
1953,1,"Love my new iPhone, it's amazing!"
1954,1,"Love my new iPhone, it's amazing!"
1955,1,Really disappointed with my iPhone's battery life.
1956,0,"iPhone's performance is incredible, so fast!"
1957,1,unhappy with the latest iPhone update.
1958,1,"iPhone's performance is incredible, so fast!"
1959,1,The camera on the iPhone is top-notch.
1960,0,"iPhone's design is sleek and elegant, a big fan!"
1961,1,"iPhone's design is sleek and elegant, a big fan!"
1962,1,Miss the headphone jack on the iPhone.
1963,0,unhappy with the latest iPhone update.
1964,0,unhappy with the latest iPhone update.
1965,0,Experiencing a lot of glitches with my iPhone.
1966,1,Really disappointed with my iPhone's battery life.
1967,1,"iPhone's performance is incredible, so fast!"
1968,1,The camera on the iPhone is top-notch.
1969,1,Not satisfied with the customer service for my iPhone.
1970,1,unhappy with the latest iPhone update.
1971,1,unhappy with the latest iPhone update.
1972,0,unhappy with the latest iPhone update.
1973,0,Experiencing a lot of glitches with my iPhone.
1974,0,"Love my new iPhone, it's amazing!"
1975,0,Not satisfied with the customer service for my iPhone.
1976,1,Experiencing a lot of glitches with my iPhone.
1977,1,Miss the headphone jack on the iPhone.
1978,1,"Love my new iPhone, it's amazing!"
1979,1,Experiencing a lot of glitches with my iPhone.
1980,0,"iPhone's performance is incredible, so fast!"
1981,1,"iPhone's design is sleek and elegant, a big fan!"
1982,0,Really disappointed with my iPhone's battery life.
1983,0,"Love my new iPhone, it's amazing!"
1984,0,Really disappointed with my iPhone's battery life.
1985,0,Really disappointed with my iPhone's battery life.
1986,1,unhappy with the latest iPhone update.
1987,1,"Switched to iPhone recently, best decision ever!"
1988,1,"Switched to iPhone recently, best decision ever!"
1989,0,Miss the headphone jack on the iPhone.
1990,0,Not satisfied with the customer service for my iPhone.
1991,1,"Switched to iPhone recently, best decision ever!"
1992,0,The camera on the iPhone is top-notch.
1993,0,"iPhone's performance is incredible, so fast!"
1994,0,"Switched to iPhone recently, best decision ever!"
1995,0,Really disappointed with my iPhone's battery life.
1996,0,Miss the headphone jack on the iPhone.
1997,1,unhappy with the latest iPhone update.
1998,1,The camera on the iPhone is top-notch.
1999,1,"iPhone's performance is incredible, so fast!"
2000,0,"iPhone's design is sleek and elegant, a big fan!"
2001,1,"Switched to iPhone recently, best decision ever!"
2002,0,Miss the headphone jack on the iPhone.
2003,1,"Love my new iPhone, it's amazing!"
2004,0,unhappy with the latest iPhone update.
2005,1,The camera on the iPhone is top-notch.
2006,0,"iPhone's design is sleek and elegant, a big fan!"
2007,1,Not satisfied with the customer service for my iPhone.
2008,0,"Switched to iPhone recently, best decision ever!"
2009,0,unhappy with the latest iPhone update.
2010,1,Really disappointed with my iPhone's battery life.
2011,1,unhappy with the latest iPhone update.
2012,0,Really disappointed with my iPhone's battery life.
2013,0,"Love my new iPhone, it's amazing!"
2014,0,Experiencing a lot of glitches with my iPhone.
2015,0,Really disappointed with my iPhone's battery life.
2016,1,"Switched to iPhone recently, best decision ever!"
2017,0,"Switched to iPhone recently, best decision ever!"
2018,0,Not satisfied with the customer service for my iPhone.
2019,0,"Love my new iPhone, it's amazing!"
2020,0,"Love my new iPhone, it's amazing!"
2021,1,Not satisfied with the customer service for my iPhone.
2022,0,"iPhone's performance is incredible, so fast!"
2023,1,Miss the headphone jack on the iPhone.
2024,1,unhappy with the latest iPhone update.
2025,0,"iPhone's design is sleek and elegant, a big fan!"
2026,1,"Love my new iPhone, it's amazing!"
2027,0,Miss the headphone jack on the iPhone.
2028,1,The camera on the iPhone is top-notch.
2029,0,"iPhone's performance is incredible, so fast!"
2030,1,Really disappointed with my iPhone's battery life.
2031,0,"iPhone's design is sleek and elegant, a big fan!"
2032,1,Miss the headphone jack on the iPhone.
2033,0,"iPhone's design is sleek and elegant, a big fan!"
2034,0,Not satisfied with the customer service for my iPhone.
2035,0,"Switched to iPhone recently, best decision ever!"
2036,0,The camera on the iPhone is top-notch.
2037,1,Not satisfied with the customer service for my iPhone.
2038,1,"iPhone's performance is incredible, so fast!"
2039,0,Really disappointed with my iPhone's battery life.
2040,1,"iPhone's design is sleek and elegant, a big fan!"
2041,0,"Switched to iPhone recently, best decision ever!"
2042,0,"iPhone's design is sleek and elegant, a big fan!"
2043,0,Not satisfied with the customer service for my iPhone.
2044,0,"Love my new iPhone, it's amazing!"
2045,1,"Love my new iPhone, it's amazing!"
2046,0,Miss the headphone jack on the iPhone.
2047,1,"Love my new iPhone, it's amazing!"
2048,0,"iPhone's design is sleek and elegant, a big fan!"
2049,0,The camera on the iPhone is top-notch.
2050,1,Miss the headphone jack on the iPhone.
2051,0,"iPhone's performance is incredible, so fast!"
2052,0,"Love my new iPhone, it's amazing!"
2053,1,Really disappointed with my iPhone's battery life.
2054,1,Experiencing a lot of glitches with my iPhone.
2055,0,unhappy with the latest iPhone update.
2056,1,"iPhone's design is sleek and elegant, a big fan!"
2057,1,Not satisfied with the customer service for my iPhone.
2058,1,Really disappointed with my iPhone's battery life.
2059,1,"iPhone's performance is incredible, so fast!"
2060,0,unhappy with the latest iPhone update.
2061,0,"iPhone's design is sleek and elegant, a big fan!"
2062,1,"iPhone's design is sleek and elegant, a big fan!"
2063,1,Not satisfied with the customer service for my iPhone.
2064,1,The camera on the iPhone is top-notch.
2065,0,unhappy with the latest iPhone update.
2066,0,"Switched to iPhone recently, best decision ever!"
2067,0,"iPhone's performance is incredible, so fast!"
2068,0,"iPhone's design is sleek and elegant, a big fan!"
2069,0,"Switched to iPhone recently, best decision ever!"
2070,0,unhappy with the latest iPhone update.
2071,0,unhappy with the latest iPhone update.
2072,1,"iPhone's performance is incredible, so fast!"
2073,0,"iPhone's design is sleek and elegant, a big fan!"
2074,0,Not satisfied with the customer service for my iPhone.
2075,1,"Love my new iPhone, it's amazing!"
2076,1,Miss the headphone jack on the iPhone.
2077,0,The camera on the iPhone is top-notch.
2078,0,Really disappointed with my iPhone's battery life.
2079,0,"Switched to iPhone recently, best decision ever!"
2080,1,unhappy with the latest iPhone update.
2081,0,"iPhone's performance is incredible, so fast!"
2082,0,unhappy with the latest iPhone update.
2083,0,"Love my new iPhone, it's amazing!"
2084,1,Miss the headphone jack on the iPhone.
2085,1,Experiencing a lot of glitches with my iPhone.
